date,location,rainfall,discharge,r_d_n-0,r_d_n-1,r_d_n-2,r_d_n-3,r_d_n-4,r_d_n-5,d_d_n+0,d_d_n+1,d_d_n+2,d_d_n+3,d_d_n+4,d_d_n+5,days_since_rain,month,season_str,season_int,target
15/02/2024,Newbury,2.58,710,2.58,4.360000000000007,8.149999999999997,8.280000000000008,8.550000000000015,9.770000000000021,710,1660,1792,3182,4604,5588,0,2,Winter,4,1
16/02/2024,Newbury,0.22,950,0.22,2.8000000000000074,4.5799999999999965,8.370000000000008,8.500000000000014,8.770000000000023,950,1082,2472,3894,4878,5792,0,2,Winter,4,1
17/02/2024,Newbury,18.05,132,18.05,18.270000000000007,20.849999999999998,22.63000000000001,26.420000000000016,26.550000000000022,132,1522,2944,3928,4842,5920,0,2,Winter,4,1
18/02/2024,Newbury,0.5,1390,0.5,18.550000000000008,18.769999999999996,21.350000000000005,23.130000000000013,26.920000000000023,1390,2812,3796,4710,5788,7228,0,2,Winter,4,1
19/02/2024,Newbury,0.03,1422,0.03,0.5300000000000071,18.58,18.800000000000008,21.380000000000013,23.160000000000025,1422,2406,3320,4398,5838,7278,0,2,Winter,4,1
20/02/2024,Newbury,2.04,984,2.04,2.0700000000000074,2.5699999999999963,20.620000000000005,20.840000000000014,23.420000000000023,984,1898,2976,4416,5856,7228,0,2,Winter,4,1
21/02/2024,Newbury,5.69,914,5.69,7.7300000000000075,7.759999999999996,8.260000000000003,26.31000000000001,26.530000000000022,914,1992,3432,4872,6244,7684,0,2,Winter,4,1
22/02/2024,Newbury,11.99,1078,11.99,17.68000000000001,19.72,19.750000000000004,20.25000000000001,38.300000000000026,1078,2518,3958,5330,6770,8132,0,2,Winter,4,1
23/02/2024,Newbury,1.75,1440,1.75,13.740000000000009,19.43,21.470000000000002,21.50000000000001,22.00000000000002,1440,2880,4252,5692,7054,8120,0,2,Winter,4,1
24/02/2024,Newbury,0.65,1440,0.65,2.4000000000000106,14.389999999999999,20.080000000000002,22.120000000000008,22.15000000000002,1440,2812,4252,5614,6680,7986,0,2,Winter,4,1
25/02/2024,Newbury,9.76,1372,9.76,10.41000000000001,12.159999999999998,24.150000000000006,29.84000000000001,31.88000000000002,1372,2812,4174,5240,6546,7844,0,2,Winter,4,1
26/02/2024,Newbury,0.09,1440,0.09,9.85,10.499999999999998,12.250000000000004,24.240000000000013,29.93000000000002,1440,2802,3868,5174,6472,7912,0,2,Winter,4,1
27/02/2024,Newbury,0.05,1362,0.05,0.14000000000001067,9.899999999999999,10.550000000000004,12.300000000000011,24.290000000000024,1362,2428,3734,5032,6472,7912,0,2,Winter,4,1
28/02/2024,Newbury,2.83,1066,2.83,2.8800000000000106,2.9699999999999984,12.730000000000004,13.380000000000011,15.130000000000022,1066,2372,3670,5110,6550,7968,0,2,Winter,4,1
29/02/2024,Newbury,13.78,1306,13.78,16.61000000000001,16.659999999999997,16.750000000000004,26.510000000000012,27.16000000000002,1306,2604,4044,5484,6902,8322,0,2,Winter,4,1
01/03/2024,Newbury,10.25,1298,10.25,24.03000000000001,26.86,26.910000000000004,27.000000000000014,36.76000000000002,1298,2738,4178,5596,7016,8384,0,3,Spring,1,1
02/03/2024,Newbury,0.2,1440,0.2,10.45000000000001,24.23,27.060000000000002,27.11000000000001,27.20000000000002,1440,2880,4298,5718,7086,7362,0,3,Spring,1,1
03/03/2024,Newbury,0.12,1440,0.12,0.32000000000001066,10.569999999999999,24.350000000000005,27.18000000000001,27.23000000000002,1440,2858,4278,5646,5922,5922,0,3,Spring,1,1
04/03/2024,Newbury,2.5,1418,2.5,2.6200000000000108,2.819999999999998,13.070000000000004,26.85000000000001,29.68000000000002,1418,2838,4206,4482,4482,4482,0,3,Spring,1,1
05/03/2024,Newbury,0.57,1420,0.57,3.0700000000000105,3.1899999999999977,3.3900000000000032,13.640000000000011,27.420000000000023,1420,2788,3064,3064,3064,3064,0,3,Spring,1,1
06/03/2024,Newbury,0.04,1368,0.04,0.6100000000000106,3.109999999999998,3.230000000000003,3.4300000000000104,13.680000000000021,1368,1644,1644,1644,1644,1644,0,3,Spring,1,1
07/03/2024,Newbury,0.02,276,0.02,0.060000000000010656,0.6299999999999982,3.1300000000000034,3.25,3.450000000000021,276,276,276,276,276,1188,0,3,Spring,1,1
08/03/2024,Newbury,0.32,0,0.32,0.3400000000000107,0.37999999999999823,0.9500000000000035,3.450000000000011,3.5700000000000207,0,0,0,0,912,1466,0,3,Spring,1,0
09/03/2024,Newbury,2.08,0,2.08,2.4000000000000106,2.419999999999998,2.4600000000000035,3.030000000000011,5.530000000000021,0,0,0,912,1466,2122,0,3,Spring,1,0
10/03/2024,Newbury,4.34,0,4.34,6.420000000000011,6.739999999999998,6.760000000000003,6.800000000000011,7.3700000000000205,0,0,912,1466,2122,2574,0,3,Spring,1,0
11/03/2024,Newbury,7.57,0,7.57,11.91000000000001,13.989999999999998,14.310000000000004,14.330000000000013,14.37000000000002,0,912,1466,2122,2574,2574,0,3,Spring,1,0
12/03/2024,Newbury,2.33,912,2.33,9.900000000000011,14.239999999999998,16.320000000000004,16.64000000000001,16.66000000000002,912,1466,2122,2574,2574,2574,0,3,Spring,1,1
13/03/2024,Newbury,0.07,554,0.07,2.4000000000000106,9.969999999999999,14.310000000000004,16.39000000000001,16.710000000000022,554,1210,1662,1662,1662,1662,0,3,Spring,1,1
14/03/2024,Newbury,2.79,656,2.79,2.8600000000000105,5.189999999999998,12.760000000000003,17.100000000000012,19.18000000000002,656,1108,1108,1108,1108,1108,0,3,Spring,1,1
15/03/2024,Newbury,1.31,452,1.31,4.1,4.169999999999998,6.5000000000000036,14.070000000000011,18.410000000000018,452,452,452,452,452,452,0,3,Spring,1,1
16/03/2024,Newbury,4,0,4,5.31,8.099999999999998,8.170000000000003,10.50000000000001,18.07000000000002,0,0,0,0,0,0,0,3,Spring,1,0
17/03/2024,Newbury,0.22,0,0.22,4.22,5.5299999999999985,8.320000000000004,8.390000000000011,10.72000000000002,0,0,0,0,0,0,0,3,Spring,1,0
18/03/2024,Newbury,0.39,0,0.39,0.6100000000000106,4.6099999999999985,5.920000000000004,8.710000000000012,8.78,0,0,0,0,0,0,0,3,Spring,1,0
19/03/2024,Newbury,1.22,0,1.22,1.6100000000000105,1.8299999999999983,5.830000000000004,7.140000000000012,9.930000000000021,0,0,0,0,0,0,0,3,Spring,1,0
20/03/2024,Newbury,0.1,0,0.1,1.3200000000000107,1.7099999999999984,1.9300000000000037,5.930000000000011,7.24,0,0,0,0,0,0,0,3,Spring,1,0
21/03/2024,Newbury,0.01,0,0.01,0.11000000000001088,1.3299999999999985,1.7200000000000037,1.9400000000000117,5.940000000000021,0,0,0,0,0,0,1,3,Spring,1,0
22/03/2024,Newbury,0.31,0,0.31,0.3200000000000109,0.4199999999999982,1.6400000000000035,2.030000000000012,2.2500000000000204,0,0,0,0,0,0,0,3,Spring,1,0
23/03/2024,Newbury,1.84,0,1.84,2.150000000000011,2.1599999999999984,2.260000000000004,3.4800000000000115,3.8700000000000205,0,0,0,0,0,862,0,3,Spring,1,0
24/03/2024,Newbury,1.06,0,1.06,2.900000000000011,3.209999999999998,3.2200000000000037,3.320000000000012,4.5400000000000205,0,0,0,0,862,2184,0,3,Spring,1,0
25/03/2024,Newbury,0.04,0,0.04,1.100000000000011,2.939999999999998,3.250000000000004,3.2600000000000118,3.3600000000000203,0,0,0,862,2184,2906,0,3,Spring,1,0
26/03/2024,Newbury,13.6,0,13.6,13.640000000000011,14.699999999999998,16.540000000000003,16.850000000000012,16.86000000000002,0,0,862,2184,2906,3378,0,3,Spring,1,0
27/03/2024,Newbury,13.06,0,13.06,26.66000000000001,26.699999999999996,27.760000000000005,29.600000000000016,29.910000000000018,0,862,2184,2906,3378,4062,0,3,Spring,1,0
28/03/2024,Newbury,13.59,862,13.59,26.650000000000013,40.25,40.290000000000006,41.350000000000016,43.19000000000002,862,2184,2906,3378,4062,5328,0,3,Spring,1,1
29/03/2024,Newbury,0.88,1322,0.88,14.470000000000013,27.529999999999998,41.13000000000001,41.17000000000001,42.230000000000025,1322,2044,2516,3200,4466,5898,0,3,Spring,1,1
30/03/2024,Newbury,0.01,722,0.01,0.8900000000000124,14.479999999999999,27.540000000000006,41.140000000000015,41.18000000000002,722,1194,1878,3144,4576,5980,1,3,Spring,1,1
31/03/2024,Newbury,2.9,472,2.9,2.9100000000000126,3.7899999999999983,17.380000000000006,30.440000000000012,44.04000000000002,472,1156,2422,3854,5258,6644,0,3,Spring,1,1
01/04/2024,Newbury,6.33,684,6.33,9.230000000000013,9.239999999999998,10.120000000000005,23.71000000000001,36.77000000000002,684,1950,3382,4786,6172,7198,0,4,Spring,1,1
02/04/2024,Newbury,8.33,1266,8.33,14.660000000000013,17.56,17.570000000000007,18.450000000000014,32.04000000000002,1266,2698,4102,5488,6514,7024,0,4,Spring,1,1
03/04/2024,Newbury,2.36,1432,2.36,10.690000000000012,17.02,19.92000000000001,19.930000000000014,20.81000000000002,1432,2836,4222,5248,5758,6018,0,4,Spring,1,1
04/04/2024,Newbury,7.31,1404,7.31,9.670000000000012,18,24.330000000000005,27.23000000000001,27.240000000000016,1404,2790,3816,4326,4586,4832,0,4,Spring,1,1
05/04/2024,Newbury,0.44,1386,0.44,7.750000000000013,10.109999999999998,18.44000000000001,24.770000000000014,27.67000000000002,1386,2412,2922,3182,3428,3428,0,4,Spring,1,1
06/04/2024,Newbury,0.13,1026,0.13,0.5700000000000125,7.879999999999999,10.240000000000006,18.57000000000001,24.900000000000016,1026,1536,1796,2042,2042,2042,0,4,Spring,1,1
07/04/2024,Newbury,0,510,0,0.13000000000001244,0.5699999999999983,7.880000000000006,10.240000000000014,18.570000000000018,510,770,1016,1016,1016,1016,1,4,Spring,1,1
08/04/2024,Newbury,3.32,260,3.32,3.3200000000000123,3.449999999999998,3.890000000000005,11.200000000000014,13.560000000000016,260,506,506,506,506,506,0,4,Spring,1,1
09/04/2024,Newbury,0.27,246,0.27,3.5900000000000123,3.589999999999998,3.720000000000005,4.160000000000014,11.470000000000018,246,246,246,246,246,246,0,4,Spring,1,1
10/04/2024,Newbury,2.16,0,2.16,2.4300000000000126,5.749999999999998,5.750000000000005,5.880000000000014,6.320000000000018,0,0,0,0,0,0,0,4,Spring,1,0
11/04/2024,Newbury,0.01,0,0.01,2.1700000000000124,2.439999999999998,5.760000000000005,5.760000000000014,5.890000000000017,0,0,0,0,0,0,1,4,Spring,1,0
12/04/2024,Newbury,0,0,0,0.010000000000012435,2.169999999999998,2.4400000000000053,5.760000000000014,5.7600000000000176,0,0,0,0,0,0,2,4,Spring,1,0
13/04/2024,Newbury,0,0,0,0,0.01,2.1700000000000053,2.440000000000014,5.7600000000000176,0,0,0,0,0,0,3,4,Spring,1,0
14/04/2024,Newbury,3.37,0,3.37,3.3700000000000125,3.3699999999999983,3.3800000000000052,5.540000000000014,5.810000000000018,0,0,0,0,0,0,0,4,Spring,1,0
15/04/2024,Newbury,0.18,0,0.18,3.5500000000000127,3.5499999999999985,3.5500000000000056,3.5600000000000143,5.720000000000018,0,0,0,0,0,0,0,4,Spring,1,0
16/04/2024,Newbury,0.87,0,0.87,1.0500000000000125,4.419999999999998,4.420000000000005,4.420000000000014,4.4300000000000175,0,0,0,0,0,0,0,4,Spring,1,0
17/04/2024,Newbury,0.02,0,0.02,0.8900000000000126,1.0699999999999983,4.440000000000006,4.440000000000015,4.440000000000018,0,0,0,0,0,0,0,4,Spring,1,0
18/04/2024,Newbury,1.15,0,1.15,1.1700000000000124,2.0399999999999983,2.220000000000005,5.590000000000014,5.590000000000018,0,0,0,0,0,0,0,4,Spring,1,0
19/04/2024,Newbury,0.52,0,0.52,1.6700000000000124,1.6899999999999982,2.560000000000005,2.7400000000000144,6.110000000000018,0,0,0,0,0,0,0,4,Spring,1,0
20/04/2024,Newbury,0,0,0,0.5200000000000125,1.6699999999999982,1.6900000000000053,2.560000000000014,2.740000000000018,0,0,0,0,0,0,1,4,Spring,1,0
21/04/2024,Newbury,0,0,0,0,0.5199999999999982,1.6700000000000053,1.6900000000000142,2.5600000000000174,0,0,0,0,0,0,2,4,Spring,1,0
22/04/2024,Newbury,1.38,0,1.38,1.3800000000000123,1.3799999999999981,1.9000000000000052,3.050000000000014,3.0700000000000176,0,0,0,0,0,0,0,4,Spring,1,0
23/04/2024,Newbury,0.12,0,0.12,1.5000000000000124,1.4999999999999982,1.5000000000000053,2.0200000000000142,3.1700000000000177,0,0,0,0,0,1046,0,4,Spring,1,0
24/04/2024,Newbury,0,0,0,0.12000000000001243,1.4999999999999982,1.5000000000000053,1.5000000000000142,2.020000000000018,0,0,0,0,1046,1046,1,4,Spring,1,0
25/04/2024,Newbury,3.41,0,3.41,3.4100000000000126,3.5299999999999985,4.9100000000000055,4.910000000000014,4.910000000000018,0,0,0,1046,1046,1046,0,4,Spring,1,0
26/04/2024,Newbury,3.08,0,3.08,6.490000000000013,6.489999999999998,6.610000000000006,7.990000000000014,7.990000000000018,0,0,1046,1046,1046,1046,0,4,Spring,1,0
27/04/2024,Newbury,25.73,0,25.73,28.810000000000013,32.22,32.220000000000006,32.34000000000002,33.72000000000002,0,1046,1046,1046,1046,1046,0,4,Spring,1,0
28/04/2024,Newbury,0.63,1046,0.63,26.36000000000001,29.439999999999998,32.85000000000001,32.850000000000016,32.97000000000001,1046,1046,1046,1046,1046,1046,0,4,Spring,1,1
29/04/2024,Newbury,0,0,0,0.6300000000000142,26.36,29.440000000000005,32.850000000000016,32.850000000000016,0,0,0,0,0,0,1,4,Spring,1,0
30/04/2024,Newbury,0,0,0,0,0.6299999999999965,26.360000000000007,29.440000000000012,32.850000000000016,0,0,0,0,0,0,2,4,Spring,1,0
01/05/2024,Newbury,6.9,0,6.9,6.900000000000015,6.899999999999997,7.530000000000004,33.26000000000001,36.34000000000002,0,0,0,0,0,0,0,5,Spring,1,0
02/05/2024,Newbury,1.93,0,1.93,8.830000000000014,8.829999999999997,8.830000000000004,9.460000000000015,35.19000000000002,0,0,0,0,0,0,0,5,Spring,1,0
03/05/2024,Newbury,1.91,0,1.91,3.840000000000014,10.739999999999997,10.740000000000004,10.740000000000013,11.370000000000015,0,0,0,0,0,0,0,5,Spring,1,0
04/05/2024,Newbury,0.03,0,0.03,1.9400000000000142,3.869999999999996,10.770000000000003,10.770000000000014,10.770000000000014,0,0,0,0,0,0,0,5,Spring,1,0
05/05/2024,Newbury,1.91,0,1.91,1.9400000000000142,3.849999999999996,5.780000000000003,12.680000000000014,12.680000000000014,0,0,0,0,0,0,0,5,Spring,1,0
06/05/2024,Newbury,9.45,0,9.45,11.360000000000014,11.389999999999995,13.300000000000002,15.230000000000015,22.130000000000013,0,0,0,0,0,0,0,5,Spring,1,0
07/05/2024,Newbury,0.08,0,0.08,9.530000000000014,11.439999999999996,11.470000000000002,13.380000000000015,15.310000000000015,0,0,0,0,0,0,0,5,Spring,1,0
08/05/2024,Newbury,0,0,0,0.08,9.529999999999996,11.440000000000003,11.470000000000015,13.380000000000013,0,0,0,0,0,0,1,5,Spring,1,0
09/05/2024,Newbury,0,0,0,0,0.08,9.530000000000003,11.440000000000015,11.470000000000013,0,0,0,0,0,0,2,5,Spring,1,0
10/05/2024,Newbury,0,0,0,0,0,0.08,9.530000000000015,11.440000000000014,0,0,0,0,0,0,3,5,Spring,1,0
11/05/2024,Newbury,0,0,0,0,0,0,0.08,9.530000000000014,0,0,0,0,0,0,4,5,Spring,1,0
12/05/2024,Newbury,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,5,5,Spring,1,0
13/05/2024,Newbury,5.99,0,5.99,5.990000000000014,5.989999999999997,5.990000000000004,5.990000000000016,5.990000000000014,0,0,0,0,0,0,0,5,Spring,1,0
14/05/2024,Newbury,1.1,0,1.1,7.090000000000014,7.089999999999996,7.090000000000003,7.090000000000016,7.090000000000014,0,0,0,0,0,0,0,5,Spring,1,0
15/05/2024,Newbury,0.06,0,0.06,1.1600000000000144,7.149999999999997,7.150000000000004,7.150000000000016,7.150000000000015,0,0,0,0,0,0,0,5,Spring,1,0
16/05/2024,Newbury,3.93,0,3.93,3.9900000000000144,5.089999999999996,11.080000000000004,11.080000000000016,11.080000000000014,0,0,0,0,0,0,0,5,Spring,1,0
17/05/2024,Newbury,0.02,0,0.02,3.9500000000000144,4.009999999999996,5.110000000000004,11.100000000000016,11.100000000000014,0,0,0,0,0,0,0,5,Spring,1,0
18/05/2024,Newbury,0,0,0,0.02,3.9499999999999966,4.010000000000003,5.110000000000016,11.100000000000014,0,0,0,0,0,0,1,5,Spring,1,0
19/05/2024,Newbury,0,0,0,0,0.019999999999996448,3.9500000000000037,4.010000000000016,5.1100000000000145,0,0,0,0,0,0,2,5,Spring,1,0
20/05/2024,Newbury,0.03,0,0.03,0.03,0.029999999999996446,0.050000000000003555,3.980000000000016,4.040000000000014,0,0,0,0,0,0,0,5,Spring,1,0
21/05/2024,Newbury,2.75,0,2.75,2.780000000000014,2.7799999999999963,2.7800000000000034,2.800000000000016,6.730000000000015,0,0,0,0,0,0,0,5,Spring,1,0
22/05/2024,Newbury,7.33,0,7.33,10.080000000000014,10.109999999999996,10.110000000000003,10.110000000000015,10.130000000000015,0,0,0,0,0,0,0,5,Spring,1,0
23/05/2024,Newbury,0,0,0,7.330000000000014,10.079999999999997,10.110000000000003,10.110000000000015,10.110000000000015,0,0,0,0,0,0,1,5,Spring,1,0
24/05/2024,Newbury,0,0,0,0,7.3299999999999965,10.080000000000004,10.110000000000015,10.110000000000015,0,0,0,0,0,0,2,5,Spring,1,0
25/05/2024,Newbury,4.87,0,4.87,4.870000000000014,4.8699999999999966,12.200000000000003,14.950000000000017,14.980000000000015,0,0,0,0,0,0,0,5,Spring,1,0
26/05/2024,Newbury,3.92,0,3.92,8.790000000000013,8.789999999999996,8.790000000000003,16.120000000000015,18.870000000000015,0,0,0,0,0,0,0,5,Spring,1,0
27/05/2024,Newbury,2.34,0,2.34,6.260000000000014,11.129999999999995,11.130000000000003,11.130000000000017,18.460000000000015,0,0,0,0,0,0,0,5,Spring,1,0
28/05/2024,Newbury,2.91,0,2.91,5.250000000000014,9.169999999999996,14.040000000000003,14.040000000000017,14.040000000000017,0,0,0,0,0,0,0,5,Spring,1,0
29/05/2024,Newbury,0.16,0,0.16,3.0700000000000145,5.409999999999997,9.330000000000002,14.200000000000015,14.200000000000015,0,0,0,0,0,0,0,5,Spring,1,0
30/05/2024,Newbury,1.63,0,1.63,1.790000000000014,4.699999999999997,7.040000000000004,10.960000000000017,15.830000000000014,0,0,0,0,0,0,0,5,Spring,1,0
31/05/2024,Newbury,0.06,0,0.06,1.6900000000000142,1.8499999999999963,4.760000000000003,7.100000000000016,11.020000000000016,0,0,0,0,0,0,0,5,Spring,1,0
01/06/2024,Newbury,0,0,0,0.06,1.6899999999999964,1.8500000000000034,4.760000000000016,7.100000000000015,0,0,0,0,0,0,1,6,Summer,2,0
02/06/2024,Newbury,0,0,0,0,0.059999999999996445,1.6900000000000035,1.8500000000000159,4.760000000000015,0,0,0,0,0,0,2,6,Summer,2,0
03/06/2024,Newbury,0,0,0,0,0,0.06,1.690000000000016,1.850000000000015,0,0,0,0,0,0,3,6,Summer,2,0
